tag,problem_id,candidate_a,candidate_b,globally_viable,n_samples,n_correct,n_candidate_parsed,parse_rate,p_viable_first_total,p_viable_first_given_candidate,first_branch_entropy_given_candidate,pass_at_1,pass_at_half,pass_at_n
e16,55,d,o,o,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,56,m,u,m,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,57,f,x,f,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,58,l,s,l,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e16,59,q,r,q,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,60,k,m,m,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,61,m,o,o,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,62,p,s,p,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,63,b,c,c,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,64,m,x,m,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,65,f,l,l,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,66,i,j,i,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,67,e,i,e,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,68,l,p,l,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,69,f,j,j,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,70,k,v,v,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,71,d,q,q,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,72,w,z,w,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,73,n,w,n,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,74,r,v,v,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,75,a,r,a,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,76,d,x,x,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,77,a,r,r,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,78,h,y,y,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,79,d,n,d,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,80,i,y,i,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,81,e,r,e,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,82,m,p,m,16,13,16,1.0,1.0,1.0,0.0,0.8125,1.0,1.0
e16,83,d,v,d,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,84,l,u,u,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,85,v,y,y,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e16,86,m,n,n,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,87,o,t,t,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,88,k,m,k,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,89,s,v,s,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,90,l,v,v,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,91,h,u,u,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,92,c,p,p,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,93,h,j,j,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,94,w,y,w,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,95,v,w,v,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,96,e,n,n,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,97,p,t,p,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,98,a,l,l,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,99,m,r,m,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,100,c,s,c,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,101,v,y,v,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,102,q,t,q,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,103,k,n,k,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,104,x,y,y,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,105,t,u,t,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e16,106,a,b,b,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,107,k,u,u,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,108,l,p,p,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e16,109,a,s,s,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,110,f,g,f,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e16,111,s,x,x,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,112,f,n,n,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,113,o,q,q,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,114,u,w,u,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e16,115,e,k,k,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,116,a,i,i,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,117,b,h,h,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,118,m,n,n,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,119,p,t,t,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,120,e,k,k,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,121,b,n,b,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,122,e,j,j,16,11,16,1.0,1.0,1.0,0.0,0.6875,1.0,1.0
e16,123,g,l,l,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,124,d,f,f,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,125,i,p,i,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,126,b,w,b,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,127,s,y,y,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,128,f,k,k,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,129,k,r,k,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,130,b,o,b,16,13,16,1.0,1.0,1.0,0.0,0.8125,1.0,1.0
e16,131,n,r,n,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,132,r,u,u,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,133,l,x,l,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,134,l,w,w,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,135,l,p,p,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,136,c,v,c,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,137,d,t,d,16,12,16,1.0,1.0,1.0,0.0,0.75,1.0,1.0
e16,138,a,b,b,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e16,139,b,m,b,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,140,n,p,p,16,14,16,1.0,1.0,1.0,0.0,0.875,1.0,1.0
e16,141,r,s,s,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,142,j,r,j,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,143,a,k,k,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,144,j,m,j,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e16,145,k,y,y,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,146,e,n,n,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,147,a,h,a,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e16,148,i,t,t,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,149,q,x,q,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,150,o,w,o,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,151,d,j,j,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,152,b,l,l,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,153,l,v,v,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,154,s,v,v,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,155,b,q,b,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,156,f,u,u,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,157,f,o,f,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,158,b,g,g,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,159,s,z,s,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e16,160,b,c,b,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,161,j,z,z,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,162,f,y,f,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,163,a,t,t,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,164,r,t,t,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,165,e,w,e,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e16,166,o,t,t,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,167,d,l,l,16,12,16,1.0,1.0,1.0,0.0,0.75,1.0,1.0
e16,168,c,m,m,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,169,u,y,u,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,170,p,u,u,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,171,n,y,n,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,172,m,x,x,16,11,16,1.0,1.0,1.0,0.0,0.6875,1.0,1.0
e16,173,c,o,o,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,174,e,p,p,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e16,175,t,z,t,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,176,i,x,x,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,177,c,i,c,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,178,s,y,y,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,179,k,l,k,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,180,v,x,v,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,181,b,g,b,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,182,v,y,y,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,183,e,q,q,16,11,16,1.0,1.0,1.0,0.0,0.6875,1.0,1.0
e16,184,p,z,z,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,185,f,q,f,16,13,16,1.0,1.0,1.0,0.0,0.8125,1.0,1.0
e16,186,s,y,y,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,187,p,z,z,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,188,l,z,l,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,189,j,o,j,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,190,c,r,r,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,191,v,y,y,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,192,q,y,y,16,11,16,1.0,1.0,1.0,0.0,0.6875,1.0,1.0
e16,193,g,r,r,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e16,194,b,k,k,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,195,p,u,p,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,196,k,z,k,16,11,16,1.0,1.0,1.0,0.0,0.6875,1.0,1.0
e16,197,n,w,n,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,198,b,y,b,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e16,199,k,o,o,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
