rollout,probe,step,cov_before,agent_block_gap_px,ace,ace_executed,outcome_kp_dispersion_px,outcome_kp_pairwise_px,outcome_kp_mean_shift_px,outcome_cov_mean,outcome_cov_std,outcome_cov_delta,frac_samples_with_contact,mean_contacts,act_rms_dispersion,act_trace_cov_mean,act_std_mean,rollout_terminated,rollout_len
100004,21,168,0.07682554567777111,14.731333775093937,0.37942298491678966,0.0,1.8315016026552617,2.2304802849066325,84.945718642224,0.4690215579696224,0.024639387716835284,0.3921960122918513,1.0,79.0,1.8786744225673593,3.5432584392872615,1.3208855421729249,False,300
100004,22,176,0.4727437632598296,14.507180495186544,1.2189227631655148,1.075400850803967,0.8999587206667635,1.0218110187666243,18.804247129976837,0.7316664806173545,0.0036920013756498947,0.2589227173575249,1.0,29.328125,4.590918228794876,21.15918324302411,2.897539532753829,False,300
100004,23,184,0.7337967283778848,58.23126841506538,1.0086199751215141,1.2242555963414787,1.3581964454075784e-12,5.394796609394438e-06,1.3581964454075784e-12,0.7337967283778846,1.599071841047288e-16,-2.220446049250313e-16,0.0,0.0,4.069084584822205,16.622380532392363,2.8755298005218273,False,300
100004,24,192,0.7337967283778847,63.42105352410573,0.0,0.0,1.3581964454075784e-12,5.394796609394438e-06,1.3581964454075784e-12,0.7337967283778846,1.6081147322230774e-16,-1.1102230246251565e-16,0.0,0.0,2.0832717410953734,4.357040838020052,1.4685495878195383,False,300
100004,25,200,0.7337967283778847,25.304764998481257,0.0,0.0,0.7541626031711364,0.7893751002998542,0.6163651124214118,0.745185399293272,0.013955707677894771,0.011388670915387311,0.6328125,2.42578125,1.5440910083098816,2.393566912696142,1.090746297840052,False,300
100004,26,208,0.7337967283778848,16.462361846286893,0.0,0.0,0.8962657665928357,1.1155812329983572,10.942672080644575,0.9032522529025802,0.01707653334516146,0.16945552452469537,1.0,107.6640625,0.9723889785272429,0.9492483268379629,0.6869275338088787,False,300
100004,27,216,0.8667416036685046,14.97348383810249,0.7199632786813468,0.0,0.918942699639198,1.1393787540080897,2.9526756717901375,0.8779499747317807,0.017627518554956343,0.011208371063276101,1.0,91.51953125,1.0263569389522447,1.057539580120264,0.6851830581595704,False,300
100004,28,224,0.8567410009486836,14.894635836765504,1.4933939645553314,1.6602449108359656,0.06548799929679847,0.046693286926564416,0.254845936798517,0.8523770350763036,0.0009927873719208075,-0.004363965872379971,1.0,2.30078125,8.220799274563035,67.84656636250966,5.334214276743809,False,300
100004,29,232,0.8520272050862144,20.250281037987826,0.07841636450830775,0.13574481264907107,9.532931148469528e-13,0.0,9.532931148469528e-13,0.8520272050862144,1.2514475277761384e-16,0.0,0.0,0.0,2.466712523978317,6.108532129582664,1.7420601484852878,False,300
100004,30,240,0.8520272050862144,37.65900111062583,0.4266701497916456,0.5813456567395547,0.6277007123306725,0.7222165364900717,0.6757906848637673,0.8606925928931515,0.008002743011719451,0.008665387806937042,0.79296875,2.36328125,3.0242540717026674,9.181979798799228,2.130255390363633,False,300
100004,31,248,0.858555287318129,14.956441521708351,0.6296072262554766,0.5583901967857698,0.9034765277694777,1.0139295962878412,7.46215941584669,0.8620448618400594,0.007659727540414412,0.0034895745219303276,1.0,50.78125,3.1366572285973056,9.877201387632152,1.9836305782961483,False,300
100004,32,256,0.8614016450416834,22.611700819978214,3.8665365911326646,4.080733738209758,5.503240194146536,4.8937650142004765,2.941134037015339,0.8289973699147601,0.06404434135849145,-0.03240427512692323,0.375,3.9921875,52.79082708633133,2797.800332005832,32.96134265790128,False,300
100004,33,264,0.8614016450416834,25.938835008718318,1.451650485601844,1.1507970004204273,1.5482333272854337e-12,0.0,1.5482333272854337e-12,0.8614016450416832,2.2247956049353574e-16,-2.220446049250313e-16,0.0,0.0,4.846603140898534,23.58167793480036,3.0962926900158716,False,300
100004,34,272,0.8614016450416834,57.647567885394,0.760521034765376,1.1605392985370724,1.5482333272854337e-12,0.0,1.5482333272854337e-12,0.8614016450416832,2.2247956049353574e-16,-2.220446049250313e-16,0.0,0.0,5.452831028161613,29.849967657845575,3.560000634827002,False,300
100004,35,280,0.8614016450416834,98.74078159612114,0.0716511448899722,0.10505418056571504,1.5482333272854337e-12,0.0,1.5482333272854337e-12,0.8614016450416832,2.2247956049353574e-16,-2.220446049250313e-16,0.0,0.0,2.4324250284680105,5.939894230957264,1.6814846482620955,False,300
100004,36,288,0.8614016450416834,41.563545217675724,0.870323167951319,0.0,1.2580345146105971,1.4535111256369766,5.757989169517865,0.866829482019796,0.012179514805858108,0.005427836978112666,1.0,34.63671875,1.353235998639068,1.838429031416641,0.9442959280599477,False,300
100004,37,296,0.8463021632027717,14.978467101545325,3.1702632251945544,3.246894408045713,0.5342984436676028,0.5031161744526396,0.438717335146443,0.8405075176780137,0.007068981271426461,-0.0057946455247580575,0.39453125,4.06640625,52.46344956819288,2763.2073191848845,32.60947884340828,False,300
100005,0,0,0.018235820108269386,121.55542866659452,1.6250452242140996,1.9835207325096407,1.4745773407413212e-12,0.0,1.4745773407413212e-12,0.018235820108269386,0.0,0.0,0.0,0.0,7.963195227935184,63.66115462345771,5.621993339257163,True,170
100005,1,8,0.018235820108269386,107.9998029373045,0.004119650771452606,0.008239301542905211,1.4745773407413212e-12,0.0,1.4745773407413212e-12,0.018235820108269386,0.0,0.0,0.0,0.0,2.053157091064138,4.231985232902968,1.452609092959812,True,170
100005,2,16,0.018235820108269386,56.585989826068214,0.26536344711516113,0.012848614824639209,1.4745773407413212e-12,0.0,1.4745773407413212e-12,0.018235820108269386,0.0,0.0,0.0,0.0,1.9312327724360168,3.7442861390615985,1.3617967666154174,True,170
100005,3,24,0.018235820108269386,24.910805874358648,0.9385880092883121,0.6712491856623285,4.6675340065287925,3.4507479919683415,55.412016033758064,0.16773021863804013,0.003700641149547065,0.14949439852977076,1.0,59.671875,6.468865942776486,42.010329434968845,4.128479507629839,True,170
100005,4,32,0.16682383835287484,14.904711035812769,0.0023046566408669988,0.0,0.8631328695166762,1.033549447781156,62.46892340067895,0.44700320453558273,0.00837919718489945,0.2801793661827079,1.0,78.98046875,1.4229739070963259,2.0327953471015885,1.0039610189732509,True,170
100005,5,40,0.4626706690891319,14.843026682903224,0.32566731336717136,0.0,0.667346620336409,0.8038576446755569,37.28433915961054,0.13523721216602086,0.004963433162193596,-0.32743345692311104,1.0,77.26953125,1.4849311335752735,2.213667610564911,1.0502087722021238,True,170
100005,6,48,0.13574315828265324,14.993344420887418,1.2570483367626957,1.2222113719925858,0.002542304755592147,0.00032376325073607787,0.11211168529614325,0.13510119645371055,1.442855004259169e-05,-0.0006419618289426887,0.00390625,0.00390625,4.3309880192613655,18.83101587876188,3.0405190444013606,True,170
100005,7,56,0.13510209823808825,73.3911071992274,0.10804526445758128,0.21148121563342856,1.3283348921489736e-12,5.394796609394438e-06,1.3283348921489736e-12,0.13510209823808822,2.780994506169197e-17,-2.7755575615628914e-17,0.0,0.0,2.8183880385884987,7.974461375807971,1.9634697242037602,True,170
100005,8,64,0.13510209823808825,59.796644282954276,0.12964044269747663,0.03941730363611473,1.1948163626966135,1.371974601699826,18.912906308063697,0.1617351434611361,0.0009642036899519724,0.026633045223047852,1.0,35.23046875,2.3483188710363834,5.536227408379579,1.6522347472994499,True,170
100005,9,72,0.16326852868458,14.895039372652839,0.2585100436883947,0.22644239513020525,1.5473445870118958,1.7584125509354573,32.1707601590902,0.15780727982588538,0.001344625809375082,-0.005461248858694617,1.0,79.0,2.467581059992392,6.112834547584672,1.7247349038755757,True,170
100005,10,80,0.1569365155878928,14.836143243734208,0.6627375894621739,0.0046093132817339975,1.2316496479445465,1.416964722198256,32.57937019732467,0.19656362115608628,0.002608604217277199,0.03962710556819349,1.0,79.0234375,1.7048019256954734,2.917747055289711,1.1798750074133935,True,170
100005,11,88,0.1990022955985638,14.901783588822108,0.8515902140655175,0.9479626457883649,1.1476232930729198,1.2844647783640937,8.503740533880059,0.21996235376380668,0.0030689133432443495,0.02096005816524288,1.0,19.37890625,3.997965381420169,16.0464084741362,2.6936762296708148,True,170
100005,12,96,0.22389114670815155,21.295498468439735,0.07852396352022119,0.0,0.7051778390196957,0.792511193137684,2.7695015008640436,0.23083721670447915,0.0018345224508380753,0.006946069996327603,1.0,18.56640625,1.1612904624372622,1.3538841481012656,0.822101178730547,True,170
100005,13,104,0.22969787762097602,14.987962785249255,1.0280816453220982,1.1950930669507105,0.3937192000448281,0.41544157060640774,0.7128144155857465,0.2315529982532006,0.001039448823778925,0.0018551206322245939,1.0,9.99609375,4.988005443525665,24.977767709757924,3.283819668637079,True,170
100005,14,112,0.23026375746854527,47.74481097626265,0.482981319469371,0.8279760956075073,1.3597660622670417e-12,7.62939453125e-06,1.3597660622670417e-12,0.23026375746854522,5.561989012338393e-17,-5.551115123125783e-17,0.0,0.0,3.407183368083618,11.654423595917173,2.4014035719580145,True,170
100005,15,120,0.23026375746854527,49.71251827086693,0.034415116386921706,0.049706535079013195,0.3343095524811129,0.11164355233649535,0.057052671693479946,0.2304924494678483,0.0013418815687955765,0.0002286919993030323,0.05078125,0.16015625,2.522223576095725,6.386559264941784,1.7727938632508335,True,170
100005,16,128,0.23026375746854527,16.50239496417701,0.9454919608461146,0.6869055151028136,3.2329646690805256,3.747384506972484,36.73840938828025,0.38017448652932706,0.024725016666164407,0.1499107290607818,1.0,77.15625,3.1595151052146195,10.021682898903183,2.1272037355334676,True,170
100005,17,136,0.39415842542284996,14.903785424296572,1.19626920558219,0.0,1.3859006320317806,1.5716527455504548,29.508933043798645,0.8157683098744041,0.005310025193289226,0.4216098844515541,1.0,77.95703125,1.6116440382845756,2.6075823747897307,1.1271735158610543,True,170
100005,18,144,0.8184581052523832,15.394797747526752,2.837300871650804,3.489754122309002,0.017391791287739544,0.0030767187371607647,0.0015414444413918407,0.8184627491130368,5.248903046345005e-05,4.643860653685827e-06,0.0078125,0.015625,12.904934231081416,167.19041506739384,9.082470259602934,True,170
100005,19,152,0.8184581052523832,94.1892681669794,0.006913969922600996,0.013827939845201993,1.0746826751843986e-12,5.394796609394438e-06,1.0746826751843986e-12,0.8184581052523829,3.0217332161645457e-16,-2.220446049250313e-16,0.0,0.0,2.2826953299513977,5.231132079065771,1.6114878952312544,True,170
100005,20,160,0.8184581052523832,39.63836428875889,0.0,0.0,0.4926136353890303,0.5594817114290134,5.826332991995098,0.9122967935474136,0.0073798713679272465,0.09383868829503039,1.0,26.859375,1.1128469315075,1.243284874506697,0.7752868531833519,True,170
100005,21,168,0.8982327026611417,14.955817943014273,1.5396607021214532,0.3284582260282609,0.5365048376570384,0.6168254452193443,11.156091961188626,0.8880554480054563,0.009220758011140133,-0.01017725465568542,1.0,58.64453125,2.9101077904281785,8.501938047408464,1.5668003008195268,True,170
100006,0,0,0.06476167539973093,-6.856029674306299,1.9059773361841712,2.196942794481102,1.2438016770076388,1.444681899210141,15.637056731055564,0.14599271916151335,0.001878804790911974,0.08123104376178242,1.0,31.75390625,9.276109649046164,86.3836463396415,6.144664392474376,True,151
100006,1,8,0.14652023360595745,64.57288551219546,0.07848559591623039,0.10521684662353024,1.203106436593176e-12,0.0,1.203106436593176e-12,0.14652023360595745,0.0,0.0,0.0,0.0,2.328533965519364,5.443333449865865,1.632649060583287,True,151
100006,2,16,0.14652023360595745,88.76464394257904,0.0023046566408669988,0.0,1.203106436593176e-12,0.0,1.203106436593176e-12,0.14652023360595745,0.0,0.0,0.0,0.0,1.8657858873501199,3.494808573424811,1.3174683089903285,True,151
100006,3,24,0.14652023360595745,34.68254060338889,0.018107911811471117,0.0,1.2707138962273843,1.511806920750829,23.956953516996194,0.1204668407046104,0.0036803089358556753,-0.026053392901347047,1.0,40.98046875,1.859056930632482,3.4696459759261176,1.3122072865786019,True,151
100006,4,32,0.1268000535057067,14.92163405148355,0.10200689851579614,0.05665950002575658,1.4639706727561799,1.6727537677752635,35.64816889864669,0.07506074480976188,0.002482672791889402,-0.05173930869594481,1.0,79.0,1.9517431689552323,3.8242398344165904,1.3739792930190662,True,151
100006,5,40,0.0785996752132668,14.88031954138071,0.11184431791065196,0.10635940764727156,1.3874327878583224,1.616203838228765,39.64203547534488,0.06366226163082449,0.0007554514154105092,-0.014937413582442313,1.0,79.38671875,2.0983272708027623,4.420243913180421,1.4744729922470956,True,151
100006,6,48,0.0631432979908415,14.919420625573526,0.005748959497113299,0.0,1.188771219788129,1.4104524839447683,37.82382194539456,0.06597711341065188,0.0005956966635317223,0.0028338154198103843,1.0,79.03515625,1.8925309013355953,3.5957189898140847,1.329798671705294,True,151
100006,7,56,0.06579096875669,14.929624930061127,0.021054166062742886,0.0,0.9043782685778871,1.0624016283072448,34.86904990724406,0.13356906855455647,0.00508985879928936,0.06777809979786648,1.0,78.98046875,1.5952236160945388,2.554717751562781,1.122297146037148,True,151
100006,8,64,0.13438409261108705,14.929080526007013,0.11990063006687061,0.1963310286200452,2.086228591881338,2.473958003666888,48.91530564107122,0.31164375529899035,0.0023283052089732247,0.1772596626879033,1.0,79.13671875,2.775168497651415,7.73176238718175,1.9441015438956697,True,151
100006,9,72,0.31074304500071614,14.368119499590094,0.7310803337790789,0.009218626563467995,1.6018350550741136,1.693428873742414,16.559125698085516,0.3091298710248157,0.0016440344214527615,-0.0016131739759004393,1.0,78.953125,1.811151896490733,3.2931350007586864,1.24930415750126,True,151
100006,10,80,0.30899433956479944,14.859810153740703,0.7551569394500457,0.35442480489005357,0.9545434275374446,1.0978868769009336,19.90522791082805,0.25993859822422594,0.0035566026371008585,-0.0490557413405735,1.0,62.91015625,2.672733355962867,7.171517331653292,1.5057074383035194,True,151
100006,11,88,0.26205251880620645,22.62751166293972,1.1494073114640577,1.5557046903073695,1.1052994145526517e-12,0.0,1.1052994145526517e-12,0.2620525188062065,5.561989012338393e-17,5.551115123125783e-17,0.0,0.0,4.858916743939798,23.701656520321027,3.433217656099848,True,151
100006,12,96,0.26205251880620645,54.13301501830117,0.008675031124003764,0.0,0.792076714486273,0.8854091708208297,5.214133137375403,0.29095882734340306,0.004634093066885388,0.028906308537196612,1.0,9.51171875,1.6064378244021087,2.5907626502723975,1.130064254970854,True,151
100006,13,104,0.2923892892695457,14.753890062143302,0.3363277070199859,0.388681247185066,2.136511174695452,2.4416344248478747,17.539187382392726,0.3790120782690247,0.0030127433805172935,0.086622788999479,1.0,75.8046875,2.3294273678623827,5.4475112027821275,1.5827337518348261,True,151
100006,14,112,0.37790675950447433,14.886130437529452,0.09604336748084093,0.12415702595744049,2.566211863163265,3.0031096434291533,29.86003210505932,0.7979755982358538,0.04372259434263416,0.4200688387313795,1.0,79.91796875,2.5409447317387626,6.48171934594607,1.7430468601769982,True,151
100006,15,120,0.8272852468696897,14.926300856743735,0.0,0.0,0.28285594346577675,0.3178339421676057,6.06944706138407,0.9202006332256962,0.0009888850194929588,0.09291538635600649,1.0,57.7734375,0.6548916659065981,0.43056498856048286,0.46337580347798674,True,151
100006,16,128,0.9208367482696425,14.978801800848776,1.9820759767086393,2.1604644576462384,0.01705399379416238,0.004010315446312072,0.025942922115792383,0.9209247732644783,4.585966105185131e-05,8.80249948358447e-05,0.046875,0.1484375,7.873787700722334,62.23965641391313,5.3997064599948725,True,151
100006,17,136,0.9209190395593726,44.66534534395814,0.226269143717164,0.36523236986497365,1.4448672947979982e-12,0.0,1.4448672947979982e-12,0.9209190395593724,2.2247956049353574e-16,-2.220446049250313e-16,0.0,0.0,2.7612045190522276,7.654149417195356,1.953252739378772,True,151
100006,18,144,0.9209190395593726,55.79052291036198,0.008675031124003764,0.0,0.5762899559725879,0.6584144295155488,4.782713576991653,0.9682214784267567,0.011130764707282425,0.047302438867384056,1.0,17.32421875,1.3173544950445293,1.7422284454791708,0.9287706051559763,True,151
100007,0,0,0.0,259.4245375586001,3.8563386344398034,4.097715962793867,1.8072944663079752e-12,1.0789593218788876e-05,1.8072944663079752e-12,0.0,0.0,0.0,0.0,0.0,17.273222012701567,299.5342543812549,12.11015979741277,True,193
100007,1,8,0.0,219.25487496060188,1.2608533150417163,1.3612149529852207,1.8072944663079752e-12,1.0789593218788876e-05,1.8072944663079752e-12,0.0,0.0,0.0,0.0,0.0,5.258989167273864,27.76542575586273,3.668214895904372,True,193
100007,2,16,0.0,155.7916203496656,0.40977215867654854,0.45872478862714755,1.8072944663079752e-12,1.0789593218788876e-05,1.8072944663079752e-12,0.0,0.0,0.0,0.0,0.0,2.786791466100536,7.79666238798382,1.9534302380358106,True,193
100007,3,24,0.0,74.17137951493127,0.0315881566356426,0.028847981242234123,1.8072944663079752e-12,1.0789593218788876e-05,1.8072944663079752e-12,0.0,0.0,0.0,0.0,0.0,2.0111833876024807,4.060720809229233,1.4212601411085073,True,193
100007,4,32,0.0,37.84911916725565,0.23032555111054512,0.012848614824639209,1.8072944663079752e-12,1.0789593218788876e-05,1.8072944663079752e-12,0.0,0.0,0.0,0.0,0.0,2.1330311177944963,4.56766418771287,1.5068824466401993,True,193
100007,5,40,0.0,28.588189643571763,0.7883948035514704,0.6363645679601355,3.001058868667948,3.437215909785025,32.06531193599117,0.0,0.0,0.0,1.0,44.421875,3.0781304191932506,9.512043296690496,2.1275226929600315,True,193
100007,6,48,0.0,14.794257943065803,0.0023046566408669988,0.0,1.3337263780084703,1.6198839815092339,60.31306029001557,0.027861872685161014,0.0028859944301666348,0.027861872685161014,1.0,78.98828125,1.7745779086347493,3.1614762704960997,1.2530378267445346,True,193
100007,7,56,0.022004053591064308,14.920800465766021,0.0,0.0,0.7663223464770132,0.9443819657527617,48.09195893990815,0.24793183782726558,0.00408214069356547,0.22592778423620127,1.0,78.98828125,1.4552028000077977,2.125919562441313,1.0293656401158484,True,193
100007,8,64,0.24438557826355134,14.958913091211624,0.0,0.0,0.9347575223702164,1.1086113992798128,39.22489246746824,0.3607242174659524,0.0012525484503167303,0.11633863920240106,1.0,79.08203125,1.4494544190379277,2.1091570074288386,1.0242815243721402,True,193
100007,9,72,0.3591609683387989,15.014042739839203,0.17297978819482895,0.2294699459161775,1.7899081899262355,2.0476007142033095,43.76582429219311,0.4097531255444835,0.002272070044090745,0.05059215720568461,1.0,79.00390625,2.243943427645309,5.055028310811672,1.576133803851187,True,193
100007,10,80,0.4070699159947213,14.815774544029827,0.8589092949134624,0.008239301542905211,0.9763261100960265,1.123671862803966,29.002066283141023,0.4706681983810508,0.0016032243150647107,0.06359828238632947,1.0,75.22265625,1.5927207068347158,2.5467073254701864,1.10314614733832,True,193
100007,11,88,0.47037573364409824,15.248163687368555,1.8818168122787104,2.2761639756685854,0.2971144991444286,0.2177550966472119,0.12777468001229808,0.4704803488343752,0.00021731430384248204,0.00010461519027693544,0.28125,1.32421875,37.91549399467614,1443.2222718597734,22.731249042796257,True,193
100007,12,96,0.47037573364409824,74.38710971445741,0.04284170794278368,0.06822548777919414,1.1523943006019007e-12,7.62939453125e-06,1.1523943006019007e-12,0.4703757336440982,5.561989012338393e-17,-5.551115123125783e-17,0.0,0.0,2.1651406508909417,4.706217701035127,1.5308420696661695,True,193
100007,13,104,0.47037573364409824,31.917823884713336,0.5292311061021376,0.0,0.6189584764852003,0.7298937581628665,34.468866678298824,0.5262859682402016,0.007539323425393278,0.055910234596103336,1.0,64.453125,1.4187906968935329,2.0208610299900287,0.9907904284050952,True,193
100007,14,112,0.5284150082241225,14.951967051287859,1.6700463808263997,1.706966782301228,0.0013069390317715266,0.00038003051812033505,0.03413926053457479,0.5280113187975635,1.5451865625773496e-05,-0.0004036894265589952,0.02734375,0.02734375,8.618279954352031,74.56602289853335,5.3212191477471595,True,193
100007,15,120,0.5280135962588329,37.004362098927345,0.13199959537472739,0.2343120869286314,1.0630156282774153e-12,0.0,1.0630156282774153e-12,0.528013596258833,6.140269612264461e-17,1.1102230246251565e-16,0.0,0.0,2.8973063038829934,8.427302970749638,2.007406981615379,True,193
100007,16,128,0.528013596258833,24.57014169531375,0.42694869920436246,0.0,0.5443209807535301,0.6368020024307105,18.7601896671465,0.6427900192141085,0.006861199722230237,0.11477642295527546,1.0,64.8828125,0.911820818025129,0.8346776638082661,0.6428679753300914,True,193
100007,17,136,0.6476471998149752,14.89680402402565,0.976254828947285,1.5568348091345476,0.0019200943472761434,0.00024048194753601755,0.2564424798783808,0.6444088180739841,2.4357843903742166e-05,-0.003238381740991114,0.00390625,0.00390625,6.070540354773847,36.995975729129796,4.196506752992145,True,193
100007,18,144,0.6444103404392281,55.60797425725111,0.0,0.0,1.0852944277031911e-12,0.0,1.0852944277031911e-12,0.6444103404392281,1.9229626863835638e-16,0.0,0.0,0.0,2.0948753526160173,4.4057125576765,1.4776502433398664,True,193
100007,19,152,0.6444103404392284,34.79004829220833,1.0546848348481674,0.0,1.6241823798803017,1.8820231336795339,13.48607532583829,0.8678819244195242,0.019510427358893186,0.22347158398029576,1.0,35.53125,1.7858382863476314,3.2017251237496924,1.2145982646418627,True,193
100007,20,160,0.8470900294857379,14.786019242292191,1.6578052866223296,1.50406524309795,0.7794102105432654,0.8914499715910689,3.5119585516939864,0.8868704504184158,0.003038309440404875,0.03978042093267797,1.0,17.44921875,5.2438196000333175,27.6054778957238,3.464682592743321,True,193
100007,21,168,0.8834554659224483,26.47380539864559,1.8750466612034795,2.120918735562177,1.3127168874849705e-12,0.0,1.3127168874849705e-12,0.8834554659224486,3.3371934074030356e-16,3.3306690738754696e-16,0.0,0.0,9.001186022786328,81.33908060039924,5.910525276028266,True,193
100007,22,176,0.8834554659224483,39.96366559295423,0.0,0.0,1.3127168874849705e-12,0.0,1.3127168874849705e-12,0.8834554659224486,3.3371934074030356e-16,3.3306690738754696e-16,0.0,0.0,1.7911636238155668,3.220848566994941,1.266004948805246,True,193
100007,23,184,0.8834554659224483,22.444211486471985,0.0,0.0,0.7394277045594536,0.8375306961376174,3.7435546636376973,0.9422760181604901,0.008504219344808071,0.058820552238041834,1.0,16.015625,1.0011507952870469,1.0062335145701735,0.7068971203601278,True,193
100007,24,192,0.929820073708459,14.816639134721028,1.4864588061338204,1.19432156142218,0.7177105920350055,0.8159306571831626,5.1835423813230435,0.9264833940276058,0.011008561443372053,-0.0033366796808531607,1.0,28.6015625,6.1546949448600845,38.028819942185415,3.680866957669327,True,193
