task,step,layer,n,positive,negative,auc,surface_auc,initial_auc,delta_vs_surface,delta_vs_initial,auc_lo,auc_hi,surface_auc_lo,surface_auc_hi,initial_auc_lo,initial_auc_hi,delta_vs_surface_lo,delta_vs_surface_hi,delta_vs_initial_lo,delta_vs_initial_hi,min_lead
recover_any,16,24,271,154,117,0.6541791541791542,0.6322566322566323,0.6455766455766456,0.021922521922521865,0.008602508602508552,0.595200348725513,0.7187287830508935,0.5732319888161602,0.6994565907686785,0.5756161775982427,0.7099270302055602,-0.049127935546412545,0.09746212292209326,-0.04702581645512956,0.07090917794655355,8
recover_any,16,25,271,154,117,0.6535686535686536,0.6322566322566323,0.6437451437451438,0.021312021312021256,0.009823509823509768,0.5930122174459481,0.7184741105987236,0.5647804548344824,0.6908052336944382,0.5743415809335309,0.7088865332606231,-0.05670197332699875,0.09270461600219812,-0.05425123302755806,0.07441998655387852,8
recover_any,16,28,271,154,117,0.6497946497946497,0.6322566322566323,0.660950160950161,0.017538017538017425,-0.011155511155511277,0.5900326886616014,0.7092652521333942,0.5604096817799968,0.697327959914669,0.5998286553042887,0.7225819731369495,-0.05480332267142082,0.09054150741299699,-0.06421030349737324,0.04824093939505935,8
recover_any,16,24,198,81,117,0.6862931307375751,0.5866835496465126,0.6341141711512082,0.09960958109106255,0.05217895958636698,0.6131880584092043,0.7577462222136805,0.5066600714385768,0.6631887605373789,0.5556936046239402,0.7185691497849895,0.007686537142555692,0.19440213693137418,-0.01807466900899959,0.11958088229821429,16
recover_any,16,25,198,81,117,0.6490450564524638,0.5866835496465126,0.664028701065738,0.062361506805951206,-0.014983644613274172,0.5719063891477685,0.7289514493467395,0.503719262295082,0.6676448071796877,0.5881774294019934,0.7393567219270991,-0.029135413288765826,0.16755589430894288,-0.09202781755425125,0.0677730177086254,16
recover_any,16,28,198,81,117,0.6285744433892582,0.5866835496465126,0.6378600823045267,0.04189089374274557,-0.009285638915268568,0.5501537549026475,0.7103164624346053,0.4988476723637853,0.6754611774308744,0.5598505452202677,0.720462937634995,-0.05096153846153856,0.13204210231516061,-0.0871429917353924,0.06389632498523526,16
transient_overwrite,16,24,229,75,154,0.5558441558441559,0.4581818181818182,0.58,0.09766233766233773,-0.024155844155844042,0.4718747838657273,0.6339435235816815,0.38206160181463894,0.5386935863167904,0.5073862110028305,0.6523829787508447,-0.005106815390503319,0.20322039563629918,-0.09266535435167314,0.04529460020267333,4
transient_overwrite,16,25,229,75,154,0.5387012987012986,0.4581818181818182,0.578008658008658,0.08051948051948038,-0.0393073593073594,0.4513745904739318,0.6284335196996433,0.38232975903895267,0.5306199363753985,0.5003817074685347,0.6616372207753181,-0.023023715415019814,0.19061815386815384,-0.11046258027665164,0.03536563445165592,4
transient_overwrite,16,28,229,75,154,0.5443290043290043,0.4581818181818182,0.6210389610389611,0.08614718614718614,-0.07670995670995673,0.46209446848409347,0.6304332840571797,0.3826187040515104,0.5330562541967806,0.552998951436354,0.6966233340303108,-0.022628258130561494,0.1982205426679449,-0.1384558542318392,-0.016677282664805414,4
transient_overwrite,16,24,215,61,154,0.5326804343197786,0.4887162018309559,0.5711092186502023,0.04396423248882275,-0.038428784330423627,0.4522599469496021,0.617896649362907,0.41464146270396274,0.565358980820755,0.49230475899938986,0.6575735545500251,-0.06285192770477191,0.16162671548309837,-0.12589371286179799,0.03817004169148313,8
transient_overwrite,16,25,215,61,154,0.5664253779007877,0.4887162018309559,0.5730253353204173,0.07770917606983185,-0.0065999574196295985,0.4728306548651135,0.6490216512929675,0.40558067644650253,0.5659261339505381,0.485469959401251,0.6594741845599796,-0.044256320949432396,0.2068287866323452,-0.08496101343624929,0.06731758955781726,8
transient_overwrite,16,28,215,61,154,0.5237385565254418,0.4887162018309559,0.5473706621247605,0.03502235469448589,-0.02363210559931872,0.43366226523593043,0.6117339063758377,0.41128458039125293,0.5795656931808069,0.4509549072793675,0.636320019746687,-0.10131855089476262,0.14424022973233405,-0.09161734586307643,0.05030821608946604,8
transient_overwrite,16,24,199,45,154,0.5671717171717172,0.4528138528138529,0.5518037518037517,0.11435786435786433,0.015367965367965475,0.46459141903149154,0.6600344507977868,0.3640282065309419,0.5343078773672197,0.4530264279624893,0.6308880066400605,0.006334138711719157,0.23728536916616783,-0.0680317179922367,0.09454703026786847,16
transient_overwrite,16,25,199,45,154,0.6012987012987013,0.4528138528138529,0.5383116883116883,0.14848484848484844,0.06298701298701304,0.5012046979865772,0.6823663167529064,0.365517248080092,0.5444498653805798,0.4434618110068119,0.6318514890282131,0.0253894449499545,0.26269168941461934,-0.018061594202898622,0.13213128104741834,16
transient_overwrite,16,28,199,45,154,0.6082251082251082,0.4528138528138529,0.5217893217893218,0.15541125541125533,0.08643578643578642,0.5172602910975441,0.6959651304155614,0.3651396074988637,0.5403073856514881,0.42024423191312915,0.62758015880518,0.04582417582417578,0.2582764999998408,-0.002466051622091946,0.17094011519702218,16
transient_recovery,16,24,150,41,109,0.6247482658312822,0.45938688744685613,0.5158872230924144,0.16536137838442605,0.10886104273886776,0.5360326189906721,0.7150363188902975,0.3573950081111115,0.5642076917762597,0.40833846844632243,0.6196359154326562,0.051523339170750776,0.28297878864603493,-0.00589062500000003,0.21017237452733778,4
transient_recovery,16,25,150,41,109,0.6762139181024838,0.45938688744685613,0.5249496531662564,0.21682703065562764,0.15126426493622736,0.5843897422022423,0.7581426767676767,0.3521307754304078,0.5608449814773375,0.4249702463150856,0.6227938508786572,0.09553571428571428,0.34941573691709527,0.035616792929292845,0.2636174636174636,4
transient_recovery,16,28,150,41,109,0.6102036249720295,0.45938688744685613,0.5835757440143209,0.15081673752517338,0.026627880957708627,0.5140421592578672,0.7068807339449541,0.35349437773966075,0.5616728652741424,0.4722374418922864,0.6887792119565218,0.023170961366757524,0.2797925036615879,-0.06584288207652708,0.11882547169811318,4
transient_recovery,16,24,145,36,109,0.6065239551478084,0.42838939857288477,0.5005096839959224,0.17813455657492366,0.106014271151886,0.49946970246734396,0.6995518270312029,0.3193407497875956,0.5367157524384565,0.388680687487623,0.5912310200225801,0.02770562262421692,0.32728648855119435,0.005728908578173333,0.2009967532467532,8
transient_recovery,16,25,145,36,109,0.5721202854230377,0.42838939857288477,0.528032619775739,0.14373088685015295,0.04408766564729871,0.46525324675324675,0.6833387201034259,0.3311082043811182,0.5511242492492493,0.41864746158555644,0.635955153820671,-0.017890083180441246,0.2940422077922077,-0.06998331586746223,0.16560108017837158,8
transient_recovery,16,28,145,36,109,0.5496941896024464,0.42838939857288477,0.5973496432212029,0.12130479102956165,-0.04765545361875645,0.4485611184579074,0.6493655790950026,0.3327240467865468,0.5355418644049961,0.5085294795783926,0.6999299752371272,-0.025849288008075788,0.2562586676534847,-0.1484487354870392,0.04662451124144671,8
overwrite_any,24,24,323,117,206,0.572151688656543,0.5497883993029624,0.5527342129283876,0.022363289353580562,0.01941747572815533,0.5095904916893053,0.6408612499261329,0.48475440950544507,0.6161430319173851,0.4920980543920354,0.6234455365478333,-0.06365306408061121,0.1137318724028244,-0.0383105537236511,0.06731581173306322,4
overwrite_any,24,25,323,117,206,0.5768815865903244,0.5497883993029624,0.5621940087959505,0.027093187287361986,0.014687577794373907,0.5044456738722155,0.6439397999739453,0.4873155911775255,0.6145223123999147,0.4882252692831497,0.6338315217391304,-0.05447837370242205,0.11943210328719274,-0.03527147913254839,0.060038894317612376,4
overwrite_any,24,28,323,117,206,0.5976267529665588,0.5497883993029624,0.5704090946809393,0.047838353663596345,0.027217658285619506,0.5347648263031508,0.6712745543992237,0.4828572795125838,0.6095151732616305,0.5041590194656497,0.6365459458145358,-0.03998306147367072,0.13945317169656787,-0.02295549415943846,0.07558416481892084,4
overwrite_any,24,24,296,90,206,0.5941747572815534,0.5447141316073356,0.5720604099244876,0.04946062567421783,0.022114347357065856,0.5207018660268629,0.6610937980509782,0.46984870578644233,0.620091982698824,0.5038989295517767,0.6415626588851827,-0.03908080135039095,0.14505215594307377,-0.03430248757020936,0.0747461778639104,8
overwrite_any,24,25,296,90,206,0.5905070118662352,0.5447141316073356,0.5534519956850055,0.045792880258899604,0.03705501618122975,0.5162652823367109,0.6523850561638106,0.47650629550970874,0.6088879305371352,0.47980292563423627,0.6273658148619905,-0.03831426431866092,0.1327074785714136,-0.014712106216307235,0.09212483302721658,8
overwrite_any,24,28,296,90,206,0.6047464940668825,0.5447141316073356,0.5803128371089536,0.060032362459546906,0.024433656957928873,0.5244532296971322,0.6818018370979229,0.4709487097070523,0.6140259865719944,0.5070158860935102,0.6562340030474662,-0.033727896856144836,0.154440310662641,-0.028438025344768653,0.07610451277540262,8
overwrite_any,24,24,266,60,206,0.5662621359223301,0.5581715210355987,0.5415857605177994,0.008090614886731351,0.024676375404530715,0.4862587046793352,0.6544278716271197,0.477051769298875,0.6392337319543202,0.45498511904761907,0.6366921768707482,-0.07032966672459866,0.0987705026455025,-0.045339757879949046,0.09498586099043586,16
overwrite_any,24,25,266,60,206,0.527588996763754,0.5581715210355987,0.5442556634304208,-0.030582524271844713,-0.01666666666666672,0.43508829046241826,0.6162047042385517,0.4760422091302475,0.6416828018398087,0.455467631857938,0.6263892885098492,-0.13328746221808888,0.06338809578336338,-0.09167201947290422,0.06901034214409212,16
overwrite_any,24,28,266,60,206,0.5592233009708738,0.5581715210355987,0.5595469255663431,0.0010517799352750545,-0.00032362459546930733,0.4733701537128261,0.6454605161577112,0.4828401652965648,0.6397719160479725,0.47839938761428324,0.643109936250339,-0.10271014618949692,0.10205823055028461,-0.06727065999146314,0.07506181358173769,16
recover_any,24,24,257,135,122,0.5933819064966606,0.6160291438979963,0.6327868852459018,-0.022647237401335785,-0.039404978749241204,0.5179374013801291,0.6658736618004866,0.5412556234038033,0.6865869692500223,0.5552469772132557,0.6972489006738293,-0.10398966028525576,0.052652868254739985,-0.1047636605560412,0.027851104265280986,4
recover_any,24,25,257,135,122,0.5949605343047967,0.6160291438979963,0.6251973284760171,-0.021068609593199672,-0.030236794171220382,0.5219716562064218,0.6657911677783281,0.5453742333008548,0.6905716103235187,0.5580292996267169,0.6942338671467111,-0.10108940429413536,0.04545437138168547,-0.10284045681513714,0.03232483688160163,4
recover_any,24,28,257,135,122,0.6128111718275654,0.6160291438979963,0.5853673345476624,-0.0032179720704309522,0.02744383727990296,0.5360486066542716,0.6773138267703777,0.5492348746318846,0.6787078139938985,0.5083674822936793,0.6533397201946471,-0.07634728657695411,0.06630218295015415,-0.035117593737284035,0.08214245728025257,4
recover_any,24,24,217,95,122,0.6100086281276963,0.6134598792062124,0.6591889559965488,-0.003451251078516071,-0.049180327868852514,0.5340822714378926,0.6834499685356819,0.5381004942269354,0.684409469420718,0.5825890582164167,0.725687723498292,-0.09311793118438859,0.08836538461538457,-0.11576038903625109,0.01858092552063344,8
recover_any,24,25,217,95,122,0.6233822260569457,0.6134598792062124,0.6435720448662641,0.009922346850733343,-0.02018981880931836,0.5504379728005558,0.6951057089136649,0.5388293537667663,0.6902556173521956,0.567017903740802,0.7089859441902346,-0.07920811524930603,0.10422190046174419,-0.09417005410558822,0.04767851541485055,8
recover_any,24,28,217,95,122,0.5987920621225193,0.6134598792062124,0.6064710957722174,-0.014667817083693024,-0.007679033649698019,0.518144295683526,0.6758345161298409,0.5328222907140022,0.6826038909512632,0.5230703987875343,0.6724778848215576,-0.10199393457871495,0.0710098780596087,-0.08245407700479802,0.05709710222236725,8
recover_any,24,24,165,43,122,0.6088448341593595,0.5777735417460923,0.5882577201677468,0.031071292413267226,0.020587113991612727,0.4989714778894067,0.7137502262351237,0.49093051159983164,0.6661255782848151,0.48388299520719086,0.6909265547598882,-0.11416555355210962,0.172355,-0.09014122589531685,0.12280380841184341,16
recover_any,24,25,165,43,122,0.5926420129622569,0.5777735417460923,0.6058902020587114,0.014868471216164636,-0.013248189096454421,0.49461509329826087,0.6840383039689306,0.48714165103189494,0.670410702341137,0.5176914173228346,0.6964714623151821,-0.11194821187077375,0.14248862904851384,-0.09962001133530073,0.08498528396865995,16
recover_any,24,28,165,43,122,0.6120853983987801,0.5777735417460923,0.4966641250476554,0.03431185665268777,0.11542127335112468,0.5186510576200659,0.6992358575924469,0.4883292093790503,0.6740138429752066,0.3959271879103655,0.590188227310402,-0.08323243902439027,0.15557645956820357,0.02044750856734337,0.193077021189108,16
transient_overwrite,24,24,293,92,201,0.5485615401254597,0.5657581656932728,0.5244970798182997,-0.017196625567813095,0.02406446030715992,0.48030407071702014,0.6136974102630042,0.48855694670051963,0.6303593572710102,0.4533771009265243,0.5970106558822643,-0.10380991351361543,0.07394326396343968,-0.03874613542974145,0.08654552537218249,4
transient_overwrite,24,25,293,92,201,0.5571057754704737,0.5657581656932728,0.5479126108587498,-0.008652390222799067,0.009193164611723925,0.48971228272815953,0.6344289701526543,0.49675462370852325,0.6370093477174071,0.47908336412909586,0.621240639150122,-0.09923056635778583,0.07412426267240217,-0.04405339805825235,0.06674256153293893,4
transient_overwrite,24,28,293,92,201,0.56873242483236,0.5657581656932728,0.5622431321652607,0.002974259139087221,0.0064892926670993,0.5015639228758041,0.626889280508275,0.4974554537695423,0.6335319672354577,0.4888363607282401,0.6227600871593956,-0.08764533621313605,0.07934020305655622,-0.05037666225200586,0.05787914120340143,4
transient_overwrite,24,24,273,72,201,0.5842316196793809,0.5918325041459369,0.5444306246545053,-0.007600884466556046,0.03980099502487555,0.5015800794138305,0.6626335442966573,0.5171815779095997,0.6649620020421962,0.4663824081467224,0.6305521917461768,-0.10465460554064737,0.09659735448295871,-0.029609454739360823,0.11334330501310051,8
transient_overwrite,24,25,273,72,201,0.54691818684356,0.5918325041459369,0.5767689331122167,-0.04491431730237694,-0.02985074626865669,0.46278328401541213,0.6296272838351099,0.508504768124942,0.668368434989279,0.4962951181986057,0.6489811354399424,-0.15541680291551294,0.06023809884930196,-0.09155367798920382,0.026950637296154826,8
transient_overwrite,24,28,273,72,201,0.5474709784411277,0.5918325041459369,0.5462271973466003,-0.044361525704809224,0.0012437810945273853,0.4729394805157335,0.6278838620842395,0.5086177280440942,0.6680047427569852,0.47074033528836107,0.6239793783825799,-0.14033603031305536,0.051725018798260886,-0.05411990209652677,0.05598187603652168,8
transient_overwrite,24,24,249,48,201,0.5151326699834162,0.5652985074626866,0.49637230514096187,-0.05016583747927039,0.018760364842454358,0.430120975235445,0.5954010904194174,0.476749523671573,0.6487737205056999,0.4062588616406083,0.5878304751810915,-0.15279935824129529,0.05201444846253911,-0.07540143412413625,0.12775179460796385,16
transient_overwrite,24,25,249,48,201,0.5385572139303483,0.5652985074626866,0.4939883913764511,-0.02674129353233834,0.04456882255389716,0.45869094881818007,0.6236355191233096,0.4680308905855839,0.6510637275865703,0.390956856407364,0.5921941901927004,-0.13083964646464644,0.0914418946842967,-0.041181725986823486,0.14421626544187513,16
transient_overwrite,24,28,249,48,201,0.5202114427860696,0.5652985074626866,0.5479892205638475,-0.04508706467661705,-0.0277777777777779,0.4299526241969915,0.6035378301745487,0.4844720716874131,0.6549508294463966,0.45274213171118755,0.6509621412349089,-0.16289183204156374,0.07118920554178804,-0.09898257286029566,0.04552666524118065,16
transient_recovery,24,24,141,32,109,0.6430619266055045,0.6252866972477065,0.5994839449541284,0.017775229357798072,0.04357798165137616,0.5374389361100325,0.7525562169312168,0.4982331296259078,0.7513942110216016,0.4894340005121202,0.7068116333286236,-0.15592454895843355,0.18967241851209676,-0.08160029436501255,0.15916228600284776,4
transient_recovery,24,25,141,32,109,0.6499426605504587,0.6252866972477065,0.6439220183486238,0.024655963302752215,0.006020642201834847,0.5489391922402848,0.7504938271604937,0.5015690690690691,0.7395181784998519,0.5451805614084375,0.7368706896551724,-0.1227758620689655,0.19104954852142153,-0.10988716872212022,0.1377808141676051,4
transient_recovery,24,28,141,32,109,0.5774082568807339,0.6252866972477065,0.6132454128440367,-0.04787844036697253,-0.035837155963302725,0.4605441959116416,0.6746431160204258,0.4858666922361993,0.7508978675645341,0.4998294346978558,0.7158778499907532,-0.21332615469208213,0.10165667175297596,-0.1535554603977596,0.07767733525379068,4
overwrite_any,32,24,398,117,281,0.5761474587097364,0.44958481613285894,0.5355719804118381,0.12656264257687744,0.040575478297898315,0.5090912954352282,0.6330938229940948,0.3841923143533866,0.5085363109606882,0.4685240852307881,0.5976321452245361,0.04710903226721819,0.21264011799410026,-0.005814747200723219,0.0845289889192327,4
overwrite_any,32,25,398,117,281,0.5782461903458345,0.44958481613285894,0.5628859080816376,0.12866137421297552,0.015360282264196834,0.5112429216323582,0.6346192994062639,0.3816244408025322,0.5083280010125878,0.5085265810911539,0.619809818863422,0.04459977135167751,0.20872357705128006,-0.03171198782039779,0.06377081878942797,4
overwrite_any,32,28,398,117,281,0.5703683426103355,0.44958481613285894,0.5431152477415823,0.12078352647747659,0.02725309486875327,0.5063425817340759,0.6293555937900128,0.3838081081056061,0.5063074588480302,0.48177739104116224,0.6059346050151252,0.04344981805121034,0.19691766871712424,-0.019330664358613244,0.06860795454545453,4
overwrite_any,32,24,367,86,281,0.5823470992303236,0.4203426301415211,0.5628569063974178,0.16200446908880245,0.01949019283290576,0.5070832490646172,0.6441523632913575,0.35808284457478007,0.4901690288912635,0.49585115779615696,0.625718698088344,0.07197844359867689,0.24628451523152198,-0.03130905083763628,0.0772276559253544,8
overwrite_any,32,25,367,86,281,0.5815194901928329,0.4203426301415211,0.5561118927418688,0.16117686005131177,0.025407597450964103,0.5115001237966347,0.6422401527894589,0.34695829273645695,0.48121063576945927,0.4870644702593271,0.6167144227216352,0.08547694991851779,0.24477062991548754,-0.028143493562797682,0.08050589613299669,8
overwrite_any,32,28,367,86,281,0.569684680956716,0.4203426301415211,0.5574774476537284,0.14934205081519486,0.012207233302987563,0.505546533454859,0.6426651131497909,0.34840531611656717,0.49774004975124375,0.49087690854356997,0.6304737687378145,0.050912779293947205,0.2429596782289784,-0.04728994110784187,0.07310051184784871,8
overwrite_any,32,24,335,54,281,0.49439831290365105,0.4346250164755503,0.4640173981810993,0.05977329642810075,0.030380914722551722,0.40342086656034026,0.5917525249779666,0.3417068660860785,0.5295424915531624,0.3836396325029193,0.5481169769241278,-0.07590754681800703,0.18793740599800665,-0.03539055770264474,0.0978023345946712,16
overwrite_any,32,25,335,54,281,0.4981547383682615,0.4346250164755503,0.4672466060366416,0.06352972189271122,0.03090813233161993,0.40491886848783404,0.575624039938556,0.3393587359117848,0.5275491646537451,0.37392385057471267,0.5531303801090113,-0.0679575411576295,0.17671819990815849,-0.03608563711223976,0.09739543537583724,16
overwrite_any,32,28,335,54,281,0.5340714379860287,0.4346250164755503,0.49756161855805986,0.09944642151047844,0.03650981942796888,0.45818314204128635,0.6151512160146781,0.3394160373252252,0.5247946149493617,0.4106222603124649,0.5795405052264808,-0.015854601210207046,0.20872893728574304,-0.0314777930943554,0.10894036270838829,16
recover_any,32,24,215,76,139,0.593809163195759,0.5835857629685725,0.6076296857251041,0.010223400227186596,-0.01382052252934507,0.5085598165824444,0.6761683453237409,0.5086369798700882,0.6632822441366447,0.5301244230960371,0.6892488138037499,-0.10061866990639368,0.10659419014084513,-0.09980691782874326,0.07580019213454253,4
recover_any,32,25,215,76,139,0.5875615297235894,0.5835857629685725,0.6253313138962515,0.003975766755016985,-0.03776978417266208,0.5147998709549335,0.6680568638189119,0.5058786855688416,0.654255245347415,0.5513735536924327,0.707379123159633,-0.09196532956375444,0.10816324050301901,-0.11330869559743673,0.029956377121134883,4
recover_any,32,28,215,76,139,0.5779060961756911,0.5835857629685725,0.5752555850056797,-0.005679666792881344,0.0026505111700113604,0.5007903384017776,0.6651457085594858,0.505963370605034,0.660138792475568,0.49727897233201585,0.6604031872774561,-0.08829850992930766,0.09061805555555551,-0.06672758170241402,0.08299600596453804,4
recover_any,32,24,186,47,139,0.5447726924843105,0.5311495484463493,0.5386499311189347,0.013623144037961166,0.006122761365375817,0.45250628306878304,0.6467060677698976,0.44707649641156644,0.6307562850701754,0.4424806956007812,0.6420230695229538,-0.1141113167514092,0.12417920681667487,-0.10040048926767678,0.10508620750309579,8
recover_any,32,25,186,47,139,0.5954385427827951,0.5311495484463493,0.5664319608143273,0.06428899433644575,0.029006581968467726,0.5058972478232804,0.6809760249680805,0.44991844765697936,0.6178008027974783,0.4793582769781898,0.6643994286840031,-0.05459780360263134,0.17842998763515072,-0.0701992247253511,0.12724426497452607,8
recover_any,32,28,186,47,139,0.5981937853972141,0.5311495484463493,0.5527322822592989,0.06704423695086481,0.045461503137915193,0.49968283765845256,0.6871660056185339,0.44755687981703596,0.6161769393458406,0.4527026000816068,0.6433264338883503,-0.061318493150684834,0.18170867517186004,-0.038058387639268366,0.13225954628009265,8
transient_overwrite,32,24,358,88,270,0.5790404040404041,0.4578703703703705,0.5671296296296295,0.12117003367003365,0.011910774410774594,0.5107674081233176,0.6466759526005397,0.39486685940353017,0.5224553474884864,0.5010045364963829,0.636225175967823,0.02601558767319631,0.21311578870196562,-0.039073090000820127,0.062428076607767516,4
transient_overwrite,32,25,358,88,270,0.5499579124579125,0.4578703703703705,0.5902356902356902,0.092087542087542,-0.040277777777777746,0.4851939627957968,0.6207672601314494,0.39025338317815844,0.5241029761411593,0.5200333814796144,0.6597715479957298,0.0009124605537119603,0.17246897693524738,-0.09144783868483344,0.01410199040449655,4
transient_overwrite,32,28,358,88,270,0.561026936026936,0.4578703703703705,0.5664983164983165,0.1031565656565655,-0.005471380471380516,0.4977184365320658,0.6274251356933632,0.397361742587723,0.526106914893617,0.4990127242536681,0.6336933506813962,0.022964610097840045,0.1940090306345894,-0.05569259017176034,0.04538016155160854,4
transient_overwrite,32,24,337,67,270,0.5190160309563294,0.5041459369817579,0.5059701492537314,0.014870093974571508,0.013045881702598017,0.44188822351265544,0.5938578765489976,0.4316144739527993,0.5756262168817643,0.43339764159953253,0.5852888450080764,-0.08212889658202162,0.12309893502083652,-0.049200310033276615,0.07108233847046184,8
transient_overwrite,32,25,337,67,270,0.48866777224986174,0.5041459369817579,0.5255389718076285,-0.015478164731896171,-0.0368711995577668,0.4107554515147111,0.5555903980525705,0.42855482810497575,0.5764073397536257,0.450863091734583,0.5982134800465501,-0.12319656077691933,0.07456531957371346,-0.10311129991895071,0.01632030925695299,8
transient_overwrite,32,28,337,67,270,0.4832504145936982,0.5041459369817579,0.5031509121061359,-0.020895522388059695,-0.01990049751243772,0.40311871784427133,0.5450203878839744,0.43507591214222946,0.5871282390351561,0.42663141485487255,0.5787024402467333,-0.12203835807306032,0.05826284195360152,-0.09233279128959276,0.05316691580478346,8
transient_overwrite,32,24,312,42,270,0.47433862433862434,0.4187830687830688,0.42627865961199296,0.055555555555555525,0.04805996472663138,0.3953253443785741,0.564156516013149,0.32236794911794914,0.5084252814343589,0.33303872629126563,0.5239138959331266,-0.06495064332309823,0.18122825541873294,-0.04987211180153594,0.14202566237518982,16
transient_overwrite,32,25,312,42,270,0.47045855379188706,0.4187830687830688,0.4486772486772487,0.051675485008818245,0.021781305114638383,0.3858942277437756,0.5541189275938992,0.3318235714389561,0.5122482613193525,0.3666517000940853,0.5465449853044209,-0.06465665976535545,0.17456126812794567,-0.057802925616572354,0.10333427683519247,16
transient_overwrite,32,28,312,42,270,0.48791887125220457,0.4187830687830688,0.4923280423280424,0.06913580246913575,-0.0044091710758378255,0.4053468550071811,0.5723107336702227,0.33420599557678204,0.4942163304559573,0.38872870093657524,0.5873361301340024,-0.049997284535745985,0.19871055589176098,-0.09122347066167287,0.08108905575960358,16
overwrite_any,40,24,450,86,364,0.6153846153846154,0.5868579095323282,0.5405379504216713,0.028526705852287226,0.07484666496294412,0.5472632752111499,0.6764945585050761,0.5238331280336225,0.6471510600679788,0.47842722809082694,0.6102208519255823,-0.06233436295722938,0.11518873678778159,0.004554745510201294,0.13969244445161608,4
overwrite_any,40,25,450,86,364,0.6119345770508561,0.5868579095323282,0.5644007155635062,0.025076667518527884,0.04753386148734984,0.543624342798194,0.6765659068076444,0.5216367835412608,0.647407003278979,0.5005933834096936,0.6315751111111112,-0.07305097522522527,0.11245764858617524,-0.01908102392963244,0.11092408274785329,4
overwrite_any,40,28,450,86,364,0.620783286480961,0.5868579095323282,0.559640940454894,0.033925376948632846,0.06114234602606705,0.5547571032593351,0.6910259007184141,0.5257059331158114,0.650281468968969,0.4995374080093326,0.628881526190826,-0.06162885824539457,0.12262949990033098,-0.0019371080421530392,0.12486258067894694,4
overwrite_any,40,24,423,59,364,0.6014155336189235,0.6097038554665674,0.5410225367852486,-0.008288321847643831,0.06039299683367494,0.5309448669429357,0.6708991813374291,0.5309301170948106,0.6792002709700953,0.4537115451169005,0.6237750959023628,-0.10697250801688374,0.08882225574153359,-0.007946320860109535,0.1335019251979084,8
overwrite_any,40,25,423,59,364,0.5911715403240827,0.6097038554665674,0.5601601788042465,-0.018532315142484657,0.03101136151983619,0.5219661981389018,0.6617090243482261,0.5379138404673164,0.6842628784115372,0.48450996273143615,0.633809663618066,-0.13103833437583778,0.09234783986957702,-0.04240086496595661,0.10160418432246433,8
overwrite_any,40,28,423,59,364,0.6181784317377538,0.6097038554665674,0.5400912646675359,0.008474576271186418,0.0780871670702179,0.5550767273567283,0.6899352916088635,0.5331448468842357,0.6877851381637207,0.4707980994077851,0.6140179280983317,-0.09342730603231957,0.11386287174477482,0.012327490208061726,0.15271809423546473,8
recover_any,40,24,206,34,172,0.5648084815321477,0.5227428180574555,0.5957592339261285,0.042065663474692205,-0.030950752393980818,0.45596002200623514,0.6730548905608754,0.42159504501981226,0.6309070472274931,0.4846193826963058,0.7047584949974988,-0.09752766106442579,0.1806935517655528,-0.12076946879712633,0.05772651802656542,4
recover_any,40,25,206,34,172,0.5477086183310533,0.5227428180574555,0.5904582763337893,0.02496580027359785,-0.042749658002736,0.416100933908046,0.6632852878147169,0.4139590097402598,0.6229249632040968,0.4803436255359332,0.7042641639797327,-0.14767897609526487,0.17361402303836498,-0.13557385455393317,0.04362551706729198,4
recover_any,40,28,206,34,172,0.509404924760602,0.5227428180574555,0.61593707250342,-0.013337893296853531,-0.10653214774281805,0.3909316465852889,0.6041751685263625,0.40809549238689896,0.6266449577904702,0.5071446078431372,0.7067927394850472,-0.18022328073529467,0.12799583599054654,-0.20982479702846077,-0.02003926459719152,4
transient_overwrite,40,24,413,62,351,0.5645620806911129,0.6094108997334804,0.4963698189504641,-0.04484881904236748,0.0681922617406488,0.4874832251082251,0.6418444572439516,0.5336054237388548,0.6764392359866498,0.4119626774580857,0.5752481903090915,-0.14223583324805564,0.05340070502973722,0.00043258539975132273,0.13792621418535603,4
transient_overwrite,40,25,413,62,351,0.5728333792849922,0.6094108997334804,0.4961400606561897,-0.036577520448488166,0.07669331862880252,0.4951751374313998,0.6465880375734074,0.5347982730537317,0.6770081370824257,0.4077341069742375,0.5823050734977597,-0.1300495435232632,0.06307614643810426,0.001669286868166613,0.1536096634815787,4
transient_overwrite,40,28,413,62,351,0.5851943755169562,0.6094108997334804,0.4740373127469901,-0.024216524216524205,0.11115706276996606,0.510913598083961,0.6673383523147698,0.5393012988438146,0.6753266705395633,0.39519679448163925,0.5538463946198445,-0.11307743097238897,0.07178141620602115,0.047826422007218795,0.17702046035805635,4
transient_overwrite,40,24,396,45,351,0.533016777461222,0.61329534662868,0.48021525799303577,-0.08027856916745801,0.05280151946818623,0.43124360248460986,0.6197079797915312,0.5220862232617248,0.6920654936096513,0.39587869155548344,0.5654248166473664,-0.20473185855538792,0.035877329192546596,-0.051855539678778886,0.15657126421604395,8
transient_overwrite,40,25,396,45,351,0.4966128521684077,0.61329534662868,0.4777461221905666,-0.11668249446027229,0.018866729977841112,0.39927663931138496,0.5937415298367763,0.5231184321327967,0.7042179786771183,0.3864326202757224,0.5782821349615749,-0.22823751035553155,0.005672232369692856,-0.07132151117379246,0.1023702893737325,8
